USW00012839,1799,0.0
GM000010962,1809,0.0
USW00013994,1794,0.0
USW00012839,1806,0.0
USW00012839,1804,0.0
USW00012839,1802,0.0
USW00012839,1796,0.0
USW00013994,1788,0.0
USW00012839,1797,0.0
ITE00100554,1805,15.0
ITE00100554,1808,14.5
USW00012839,1807,0.0
USW00013994,1791,0.0
EZE00100082,1811,16.15
EZE00100082,1810,12.9
USW00013994,1793,0.0
USW00013994,1800,0.0
USW00013994,1799,0.0
USW00013994,1806,0.0
USW00013994,1795,0.0
ITE00100554,1809,15.55
USW00012839,1805,0.0
USW00013994,1803,0.0
USW00013994,1802,0.0
EZE00100082,1814,11.95
USW00013994,1796,0.0
EZE00100082,1812,12.3
USW00013994,1801,0.0
USW00013994,1797,0.0
EZE00100082,1816,12.6
USW00013994,1804,0.0
EZE00100082,1813,13.45
USW00013994,1807,0.0
EZE00100082,1815,13.75
GM000010962,1810,0.0
USW00012839,1808,0.0
EZE00100082,1817,9.95
USW00013994,1805,0.0
GM000010962,1814,0.0
GM000010962,1811,0.0
GM000010962,1812,0.0
USW00012839,1809,0.0
EZE00100082,1818,13.95
EZE00100082,1820,12.6
GM000010962,1816,0.0
EZE00100082,1819,12.65
GM000010962,1815,0.0
EZE00100082,1821,14.05
EZE00100082,1822,15.05
ITE00100554,1810,16.25
USW00013994,1808,0.0
GM000010962,1817,0.0
EZE00100082,1824,12.4
EZE00100082,1825,12.95
EZE00100082,1827,15.15
ITE00100554,1814,15.7
EZE00100082,1828,13.0
ITE00100554,1812,14.4
EZE00100082,1829,12.4
ITE00100554,1811,18.1
USW00013994,1809,0.0
EZE00100082,1826,12.75
GM000010962,1813,0.0
GM000010962,1820,0.0
EZE00100082,1823,13.65
USW00012839,1810,0.0
GM000010962,1819,0.0
ITE00100554,1816,15.0
ITE00100554,1815,16.9
GM000010962,1825,0.0
ITE00100554,1817,14.45
EZE00100082,1832,12.5
GM000010962,1829,0.0
GM000010962,1824,0.0
GM000010962,1827,0.0
USW00012839,1811,0.0
USW00012839,1814,0.0
ITE00100554,1813,17.25
EZE00100082,1831,14.7
GM000010962,1818,0.0
EZE00100082,1830,14.2
GM000010962,1828,0.0
USW00012839,1812,0.0
GM000010962,1826,0.0
GM000010962,1823,0.0
ITE00100554,1820,16.3
GM000010962,1822,0.0
EZE00100082,1833,12.65
ITE00100554,1825,16.9
USW00012839,1816,0.0
ITE00100554,1819,17.2
USW00012839,1817,0.0
ITE00100554,1827,17.9
GM000010962,1821,0.0
GM000010962,1832,0.0
USW00012839,1815,0.0
ITE00100554,1824,15.5
USW00013994,1814,0.0
ITE00100554,1828,17.1
ITE00100554,1826,17.3
USW00013994,1812,0.0
USW00013994,1810,0.0
USW00012839,1820,0.0
ITE00100554,1829,15.0
GM000010962,1833,0.0
GM000010962,1830,0.0
GM000010962,1831,0.0
USW00012839,1813,0.0
USW00013994,1811,0.0
USW00013994,1816,0.0
ITE00100554,1818,16.3
USW00012839,1827,0.0
USW00013994,1817,0.0
USW00012839,1819,0.0
USW00012839,1824,0.0
ITE00100554,1832,15.6
ITE00100554,1821,16.15
USW00012839,1825,0.0
ITE00100554,1823,16.3
USW00012839,1826,0.0
ITE00100554,1822,18.1
USW00013994,1820,0.0
USW00012839,1829,0.0
USW00013994,1815,0.0
USW00013994,1813,0.0
ITE00100554,1830,18.1
ITE00100554,1831,17.3
EZE00100082,1835,12.4
EZE00100082,1836,13.5
USW00012839,1828,0.0
USW00012839,1818,0.0
EZE00100082,1837,11.2
EZE00100082,1834,13.2
ITE00100554,1833,14.4
USW00012839,1832,0.0
USW00013994,1826,0.0
EZE00100082,1838,11.3
USW00012839,1823,0.0
USW00013994,1824,0.0
USW00012839,1822,0.0
USW00013994,1827,0.0
USW00013994,1829,0.0
USW00013994,1819,0.0
USW00013994,1825,0.0
EZE00100082,1839,12.25
USW00012839,1831,0.0
USW00013994,1818,0.0
GM000010962,1836,0.0
USW00012839,1821,0.0
USW00012839,1830,0.0
EZE00100082,1840,12.0
GM000010962,1834,0.0
GM000010962,1837,0.0
EZE00100082,1841,14.05
USW00013994,1828,0.0
USW00013994,1832,0.0
GM000010962,1835,0.0
USW00013994,1822,0.0
GM000010962,1839,0.0
EZE00100082,1844,12.4
EZE00100082,1843,12.7
USW00012839,1833,0.0
USW00013994,1823,0.0
USW00013994,1831,0.0
EZE00100082,1846,14.15
EZE00100082,1848,13.6
ITE00100554,1834,15.6
GM000010962,1841,0.0
GM000010962,1840,0.0
EZE00100082,1847,11.05
GM000010962,1838,0.0
USW00013994,1830,0.0
EZE00100082,1842,11.55
USW00013994,1821,0.0
EZE00100082,1845,11.9
ITE00100554,1837,13.2
GM000010962,1843,0.0
ITE00100554,1839,16.95
ITE00100554,1836,14.1
EZE00100082,1849,12.7
GM000010962,1846,0.0
GM000010962,1844,0.0
ITE00100554,1835,14.6
GM000010962,1848,0.0
EZE00100082,1850,12.55
USW00013994,1833,0.0
GM000010962,1847,0.0
GM000010962,1845,0.0
ITE00100554,1840,16.1
EZE00100082,1851,13.1
EZE00100082,1852,11.6
EZE00100082,1853,10.7
USW00012839,1834,0.0
ITE00100554,1838,15.55
EZE00100082,1854,12.55
ITE00100554,1843,17.35
USW00012839,1839,0.0
ITE00100554,1841,18.3
ITE00100554,1846,17.75
ITE00100554,1844,17.6
GM000010962,1849,0.0
USW00012839,1835,0.0
ITE00100554,1848,16.8
GM000010962,1850,0.0
GM000010962,1842,0.0
USW00012839,1837,0.0
EZE00100082,1856,14.1
GM000010962,1851,0.0
USW00013994,1839,0.0
GM000010962,1854,0.0
EZE00100082,1855,12.4
USW00013994,1834,0.0
USW00012839,1838,0.0
